total,untranslated,needReview,translated,approved,rejected,translatedOnly,fuzzy,unit,locale,lastTranslated,project,version/iteration
220,107,0,113,0,0,113,0,MESSAGE,he,20/03/18 05:14 by yaron,fedora-web,alt.fedoraproject.org
1518,1099,0,419,0,0,419,0,WORD,he,20/03/18 05:14 by yaron,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,hi,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,hi,,fedora-web,alt.fedoraproject.org
220,135,2,83,3,0,80,2,MESSAGE,pt,12/11/16 19:57 by cifose,fedora-web,alt.fedoraproject.org
1518,997,18,503,22,0,481,18,WORD,pt,12/11/16 19:57 by cifose,fedora-web,alt.fedoraproject.org
220,20,0,200,0,0,200,0,MESSAGE,zh-CN,08/12/17 01:12 by lchh,fedora-web,alt.fedoraproject.org
1518,119,0,1399,0,0,1399,0,WORD,zh-CN,08/12/17 01:12 by lchh,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,hr,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,hr,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,fil,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,fil,,fedora-web,alt.fedoraproject.org
220,0,0,220,220,0,0,0,MESSAGE,hu,,fedora-web,alt.fedoraproject.org
1518,0,0,1518,1518,0,0,0,WORD,hu,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,bal,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,bal,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,yo,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,yo,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ia,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ia,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,id,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,id,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,zh-TW,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,zh-TW,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,af,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,af,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,brx,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,brx,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,is,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,is,,fedora-web,alt.fedoraproject.org
220,141,0,79,0,0,79,0,MESSAGE,it,11/07/18 11:25 by devim,fedora-web,alt.fedoraproject.org
1518,956,0,562,0,0,562,0,WORD,it,11/07/18 11:25 by devim,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,kw@uccor,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,kw@uccor,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,am,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,am,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ar,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ar,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,as,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,as,,fedora-web,alt.fedoraproject.org
220,97,0,123,0,0,123,0,MESSAGE,ja,01/03/18 08:34 by sujiniku,fedora-web,alt.fedoraproject.org
1518,695,0,823,0,0,823,0,WORD,ja,01/03/18 08:34 by sujiniku,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,zu,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,zu,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,kdt,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,kdt,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ro,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ro,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,en-GB,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,en-GB,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ru,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ru,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,be,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,be,,fedora-web,alt.fedoraproject.org
220,127,0,93,0,0,93,0,MESSAGE,bg,22/11/16 10:53 by laskov,fedora-web,alt.fedoraproject.org
1518,1064,0,454,0,0,454,0,WORD,bg,22/11/16 10:53 by laskov,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,nso,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,nso,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,bn,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,bn,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,bo,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,bo,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,br,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,br,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,bs,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,bs,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ka,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ka,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,mai,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,mai,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,si,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,si,,fedora-web,alt.fedoraproject.org
220,0,0,220,0,0,220,0,MESSAGE,sk,06/06/18 13:08 by feonsu,fedora-web,alt.fedoraproject.org
1518,0,0,1518,0,0,1518,0,WORD,sk,06/06/18 13:08 by feonsu,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,sl,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,sl,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,sq,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,sq,,fedora-web,alt.fedoraproject.org
220,0,0,220,0,0,220,0,MESSAGE,ca,18/09/18 06:34 by rbuj,fedora-web,alt.fedoraproject.org
1518,0,0,1518,0,0,1518,0,WORD,ca,18/09/18 06:34 by rbuj,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,sr,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,sr,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,kk,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,kk,,fedora-web,alt.fedoraproject.org
220,118,0,102,0,0,102,0,MESSAGE,km,27/12/18 13:18 by votey,fedora-web,alt.fedoraproject.org
1518,1049,0,469,0,0,469,0,WORD,km,27/12/18 13:18 by votey,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,kn,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,kn,,fedora-web,alt.fedoraproject.org
220,0,0,220,0,0,220,0,MESSAGE,sv,09/05/18 15:41 by goeran,fedora-web,alt.fedoraproject.org
1518,0,0,1518,0,0,1518,0,WORD,sv,09/05/18 15:41 by goeran,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ko,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ko,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,kw,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,kw,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ta,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ta,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ky,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ky,,fedora-web,alt.fedoraproject.org
220,0,0,220,0,0,220,0,MESSAGE,cs,07/05/18 16:07 by peartown,fedora-web,alt.fedoraproject.org
1518,0,0,1518,0,0,1518,0,WORD,cs,07/05/18 16:07 by peartown,fedora-web,alt.fedoraproject.org
220,18,0,202,156,0,46,0,MESSAGE,pt-BR,01/12/17 19:52 by lazpeng,fedora-web,alt.fedoraproject.org
1518,114,0,1404,1095,0,309,0,WORD,pt-BR,01/12/17 19:52 by lazpeng,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,te,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,te,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,tg,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,tg,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,th,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,th,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,cy,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,cy,,fedora-web,alt.fedoraproject.org
220,0,0,220,0,0,220,0,MESSAGE,da,19/10/18 02:51 by scootergrisen,fedora-web,alt.fedoraproject.org
1518,0,0,1518,0,0,1518,0,WORD,da,19/10/18 02:51 by scootergrisen,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,nds,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,nds,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,tr,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,tr,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ast,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ast,,fedora-web,alt.fedoraproject.org
220,69,0,151,0,0,151,0,MESSAGE,de,27/01/17 12:22 by tobiasweise,fedora-web,alt.fedoraproject.org
1518,420,0,1098,0,0,1098,0,WORD,de,27/01/17 12:22 by tobiasweise,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,tw,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,tw,,fedora-web,alt.fedoraproject.org
220,0,0,220,0,0,220,0,MESSAGE,fur,15/06/18 09:32 by tmtfx,fedora-web,alt.fedoraproject.org
1518,0,0,1518,0,0,1518,0,WORD,fur,15/06/18 09:32 by tmtfx,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,lt,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,lt,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,lv,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,lv,,fedora-web,alt.fedoraproject.org
220,0,0,220,0,0,220,0,MESSAGE,uk,04/05/18 02:07 by yurchor,fedora-web,alt.fedoraproject.org
1518,0,0,1518,0,0,1518,0,WORD,uk,04/05/18 02:07 by yurchor,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ur,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ur,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,mk,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,mk,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,zh-HK,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,zh-HK,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ml,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ml,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,mn,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,mn,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,mr,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,mr,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ms,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ms,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,el,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,el,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,kw@kkcor,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,kw@kkcor,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,eo,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,eo,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ilo,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ilo,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,my,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,my,,fedora-web,alt.fedoraproject.org
220,0,0,220,36,0,184,0,MESSAGE,es,21/08/18 09:51 by lonemadmax,fedora-web,alt.fedoraproject.org
1518,0,0,1518,200,0,1318,0,WORD,es,21/08/18 09:51 by lonemadmax,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,et,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,et,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,eu,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,eu,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,vi,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,vi,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,nb,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,nb,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,ne,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,ne,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,fa,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,fa,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,nl,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,nl,,fedora-web,alt.fedoraproject.org
220,220,0,0,0,0,0,0,MESSAGE,nn,,fedora-web,alt.fedoraproject.org
1518,1518,0,0,0,0,0,0,WORD,nn,,fedora-web,alt.fedoraproject.org
220,138,0,82,0,0,82,0,MESSAGE,fi,29/03/17 07:31 by bombandealer,fedora-web,alt.fedoraproject.org
1518,1228,0,290,0,0,290,0,WORD,fi,29/03/17 07:31 by bombandealer,fedora-web,alt.fedoraproject.org
755,755,0,0,0,0,0,0,MESSAGE,sq,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,sq,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ar,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ar,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,as,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,as,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ast,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ast,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,bal,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,bal,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,eu,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,eu,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,bn,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,bn,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,bn-IN,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,bn-IN,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,brx,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,brx,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,bs,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,bs,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,br,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,br,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,bg,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,bg,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ca,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ca,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,zh-CN,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,zh-CN,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,zh-HK,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,zh-HK,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,zh-TW,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,zh-TW,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,kw,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,kw,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,kw-GB,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,kw-GB,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,cs,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,cs,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,da,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,da,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,nl,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,nl,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,en-GB,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,en-GB,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,eo,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,eo,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,et,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,et,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,fi,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,fi,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,fr,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,fr,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,gl,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,gl,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ka,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ka,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,de,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,de,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,el,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,el,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,gu,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,gu,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,he,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,he,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,hi,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,hi,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,hu,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,hu,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,is,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,is,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,id,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,id,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ia,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ia,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,it,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,it,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ja,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ja,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,kn,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,kn,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,kk,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,kk,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,km,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,km,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ky,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ky,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ko,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ko,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,lt,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,lt,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,nds,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,nds,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,mk,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,mk,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,mai,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,mai,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ms,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ms,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ml,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ml,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,mr,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,mr,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,mn,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,mn,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ne,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ne,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,nb,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,nb,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,nn,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,nn,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,or,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,or,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,pa,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,pa,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,fa,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,fa,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,pl,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,pl,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,pt,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,pt,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,pt-BR,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,pt-BR,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ro,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ro,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,ru,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,ru,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,sr,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,sr,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,sr@latin,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,sr@latin,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,si,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,si,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,sk,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,sk,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,sl,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,sl,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,es,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,es,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,sv,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,sv,,system-config-printer,1.5.8
755,755,0,0,0,0,0,0,MESSAGE,tg,,system-config-printer,1.5.8
3174,3174,0,0,0,0,0,0,WORD,tg,,system-config-printer,1.5.8
